PMID	DOI	dateOfCreation	firstIndexDate	fullTextReceivedDate	dateOfRevision	electronicPublicationDate	firstPublicationDate	ML_Check	Affs
29440116	10.1161/CIRCGEN.117.001813	2018	2018	2018	2019		2018	True	From the Institute of Cardiovascular Science (R.C.L., V.K.K., R.E.F., N.H.C., R.P.H., P.J.T., P.D.L., P.M.E., L.C.) and Metabolism and Experimental Therapeutics, Division of Medicine (R.B.), University College London, United Kingdom; European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Hinxton, United Kingdom (P.R., D.O.-S.); Gene Ontology Consortium (P.R., T.Z.B., D.O.-S., J.A.B., D.P.H.); The Zebrafish Model Organism Database, University of Oregon, Eugene (D.G.H.); Rat Genome Database, Human Molecular Genetics Center, Medical College of Wisconsin, Milwaukee (S.J.F.L.); Arabidopsis Information Resource, Phoenix Bioinformatics, Fremont, CA (T.Z.B.); FlyBase, University of Cambridge, United Kingdom (S.T.); Mouse Genome Informatics, The Jackson Laboratory, Bar Harbor, ME (J.A.B., D.P.H.); Oxbridge BHF Centre of Regenerative Medicine, Department of Physiology, Anatomy and Genetics, University of Oxford, United Kingdom (P.R.R.); and William Harvey Heart Centre, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, United Kingdom (A.T.). r.lovering@ucl.ac.uk. /// From the Institute of Cardiovascular Science (R.C.L., V.K.K., R.E.F., N.H.C., R.P.H., P.J.T., P.D.L., P.M.E., L.C.) and Metabolism and Experimental Therapeutics, Division of Medicine (R.B.), University College London, United Kingdom; European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Hinxton, United Kingdom (P.R., D.O.-S.); Gene Ontology Consortium (P.R., T.Z.B., D.O.-S., J.A.B., D.P.H.); The Zebrafish Model Organism Database, University of Oregon, Eugene (D.G.H.); Rat Genome Database, Human Molecular Genetics Center, Medical College of Wisconsin, Milwaukee (S.J.F.L.); Arabidopsis Information Resource, Phoenix Bioinformatics, Fremont, CA (T.Z.B.); FlyBase, University of Cambridge, United Kingdom (S.T.); Mouse Genome Informatics, The Jackson Laboratory, Bar Harbor, ME (J.A.B., D.P.H.); Oxbridge BHF Centre of Regenerative Medicine, Department of Physiology, Anatomy and Genetics, University of Oxford, United Kingdom (P.R.R.); and William Harvey Heart Centre, Barts and The London School of Medicine and Dentistry, Queen Mary University of London, United Kingdom (A.T.).
29700073	10.1161/CIRCRESAHA.117.310967	2018	2018	2019	2019		2018	False	
29495898	10.1176/appi.ajp.2017.17060621	2018	2018	2019	2019	2018	2018	True	From the Virginia Institute for Psychiatric and Behavioral Genetics and the Department of Psychiatry, Virginia Commonwealth University, Richmond, Va.; the Wellcome Trust Sanger Institute, Cambridge, U.K.; the European Bioinformatics Institute (EMBL-EBI), Cambridge, U.K.; the Department of Medicine, University of California, San Francisco; the State University of New York Downstate Medical Center, Brooklyn, N.Y.; and the Center for Neurobehavioral Genetics, Semel Institute for Neuroscience and Human Behavior, University of California, Los Angeles.
29653964	10.1182/blood-2017-09-806679	2018	2018		2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
30275110	10.1182/blood-2018-02-831982	2018	2018	2019	2019	2018	2018	True	EMBL-European Bioinformatics Institute, Cambridge, United Kingdom.
30366922	10.1182/blood-2018-04-843425	2018	2018	2020	2020	2018	2018	True	Hamburg Unit, European Molecular Biology Laboratory, Hamburg, Germany.
30305279	10.1182/blood-2018-04-843615	2018	2018	2019	2019	2018	2018	True	Hamburg Unit, European Molecular Biology Laboratory, Hamburg, Germany. /// Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
29930011	10.1182/blood-2018-04-843771	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory Structural and Computational Biology Unit, Heidelberg, Germany.
29545279	10.1183/13993003.01910-2017	2018	2018		2019	2018	2018	False	
29382321	10.1186/s12859-018-2026-4	2018	2018	2018	2018	2018	2018	False	
29642841	10.1186/s12859-018-2118-1	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. /// EMBL Australia Group, South Australian Health and Medical Research Institute, Adelaide, Australia. /// Structural and Computational Biology Unit, European Molecular Biology Laboratory (EMBL), Meyerhofstrasse 1, D-69117, Heidelberg, Germany. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. orchard@ebi.ac.uk.
29642846	10.1186/s12859-018-2119-0	2018	2018	2018	2018	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, CB10 1SD, UK. orchard@ebi.ac.uk.
29843602	10.1186/s12859-018-2203-5	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29940847	10.1186/s12859-018-2227-x	2018	2018	2018	2019	2018	2018	True	Genomics Core Facility, European Molecular Biology Laboratory, Heidelberg, Germany.
30241466	10.1186/s12859-018-2368-y	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambridge, CB10 1SD, UK. /// European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambridge, CB10 1SD, UK. tdogan@ebi.ac.uk.
30301451	10.1186/s12859-018-2369-x	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
30285606	10.1186/s12859-018-2392-y	2018	2018	2018	2018	2018	2018	False	
29764365	10.1186/s12864-018-4465-8	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, Genome Biology Unit, Heidelberg, Germany.
29792182	10.1186/s12864-018-4766-y	2018	2018	2018	2018	2018	2018	False	
30103702	10.1186/s12864-018-4989-y	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory - European Bioinformatics Institute, Cambridge, UK. fi1@sanger.ac.uk. /// European Molecular Biology Laboratory - European Bioinformatics Institute, Cambridge, UK.
30134833	10.1186/s12864-018-5014-1	2018	2018	2018	2018	2018	2018	True	EMBL-European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29301499	10.1186/s12885-017-3943-8	2018	2018	2018	2018	2018	2018	True	Genomics Core Facility, European Molecular Biology Laboratory, Meyerhofstraβe 1, 69117, Heidelberg, Germany.
29996828	10.1186/s12915-018-0542-3	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, Hamburg Outstation, Notkestrasse 85, 22603, Hamburg, Germany.
30068331	10.1186/s12915-018-0547-y	2018	2018	2018	2019	2018	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
29753320	10.1186/s12933-018-0713-0	2018	2018	2018	2019	2018	2018	True	EMBL Genomics Core Facility, Meyerhofstr. 1, 69117, Heidelberg, Germany.
29540241	10.1186/s13059-018-1405-5	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, CB10 1SD, UK.
29945659	10.1186/s13059-018-1461-x	2018	2018	2018	2018	2018	2018	False	
30086769	10.1186/s13059-018-1484-3	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, CB10 1SD, UK.
29510740	10.1186/s13071-018-2745-4	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK.
30400957	10.1186/s13071-018-3148-2	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, CB10 1SD, UK.
30355343	10.1186/s13073-018-0589-3	2018	2018	2018	2019	2018	2018	False	
29444698	10.1186/s13326-018-0175-z	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, CB10 1SD, UK. davidos@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge, CB10 1SD, UK.
30526691	10.1186/s13395-018-0183-9	2018	2018	2018	2019	2018	2018	False	
29669589	10.1186/s40168-018-0450-3	2018	2018	2018	2018	2018	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany. /// Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany. bork@embl.de.
29880062	10.1186/s40168-018-0479-3	2018	2018	2018	2019	2018	2018	False	
30326954	10.1186/s40168-018-0567-4	2018	2018	2018	2019	2018	2018	False	
29343537	10.1194/jlr.M082354	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, 69117 Heidelberg, Germany.
30275240	10.1242/dev.131110	2018	2018		2019	2018	2018	True	Developmental Biology Unit, European Molecular Biology Laboratory, Heidelberg, 69117, Germany. /// Developmental Biology Unit, European Molecular Biology Laboratory, Heidelberg, 69117, Germany aulehla@embl.de.
29530939	10.1242/dev.149419	2018	2018	2018	2018	2018	2018	True	EMBL Rome, Epigenetics and Neurobiology Unit, Campus Adriano Buzzati-Traverso Via Ramarini 32, 00015 Monterotondo, Italy.
29967282	10.1242/dev.163907	2018	2018		2018	2018	2018	True	European Molecular Biology Laboratory, Heidelberg 69117, Germany.
30404777	10.1242/dev.169201	2018	2018		2019	2018	2018	True	Advanced Light Microscopy Facility, EMBL Heidelberg, 69117 Heidelberg, Germany.
29180517	10.1242/jcs.207985	2017	2017	2018	2019	2018	2018	False	
29678904	10.1242/jcs.213876	2018	2018		2019	2018	2018	False	
29437857	10.1242/jcs.214411	2018	2018		2019	2018	2018	True	European Molecular Biology Laboratory (EMBL), 00015 Rome, Italy.
30404824	10.1242/jcs.219717	2018	2018		2019	2018	2018	True	EMBL, Cell Biology and Biophysics Unit, Developmental Biology Unit and Director's Research Unit, Meyerhofstraße 1, 69117 Heidelberg, Germany. /// EMBL, Cell Biology and Biophysics Unit, Developmental Biology Unit and Director's Research Unit, Meyerhofstraße 1, 69117 Heidelberg, Germany g.koenderink@amolf.nl nedelec@embl.de.
30404831	10.1242/jcs.226241	2018	2018	2019	2019	2018	2018	True	EMBL, Electron Microscopy Core Facility, Heidelberg 69117, Germany.
29871895	10.1261/rna.065565.118	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute, European Molecular Biology Laboratory (EMBL-EBI), Wellcome Trust Genome Campus, Cambridge CB10 1SD, United Kingdom.
30097543	10.1261/rna.067306.118	2018	2018	2019	2019	2018	2018	True	Genomics Core Facility, European Molecular Biology Laboratory, 69117 Heidelberg, Germany.
29707196	10.12688/f1000research.13482.1	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, CB10 1SD, UK.
29721311	10.12688/f1000research.14050.1	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, CB10 1SD, UK.
30026930	10.12688/f1000research.14509.2	2019	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Hinxton, CB10 1SD, UK.
30254736	10.12688/f1000research.15161.1	2018	2018	2018	2019	2018	2018	True	EMBL-EBI, Hinxton, UK.
30416719	10.12688/f1000research.16460.1	2018	2018	2018	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), Wellcome Trust Genome Campus, Hinxton, Cambridge, UK.
30057947	10.12688/wellcomeopenres.14663.1	2018	2018	2018	2018	2018	2018	False	
NA	10.1364/OE.26.019864							NA	NA
29889857	10.1371/journal.pbio.2005160	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory (EMBL), Structural and Computational Biology Unit, Heidelberg, Germany.
30256779	10.1371/journal.pbio.3000034	2018	2018	2018	2019	2018	2018	True	Open Targets and European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
29390004	10.1371/journal.pcbi.1005772	2018	2018	2018	2018	2018	2018	True	EMBL-EBI, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
29293508	10.1371/journal.pcbi.1005890	2018	2018	2018	2018	2018	2018	False	
29377902	10.1371/journal.pcbi.1005968	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, United Kingdom.
29522506	10.1371/journal.pcbi.1006002	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom. /// European Molecular Biology Laboratory (EMBL), Cell Biology and Biophysics Unit, Heidelberg, Heidelberg, Germany.
29723188	10.1371/journal.pcbi.1006135	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory (EMBL), Genome Biology Unit, Heidelberg, Germany.
30102703	10.1371/journal.pcbi.1006390	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
30439935	10.1371/journal.pcbi.1006419	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridgeshire, United Kingdom.
30372442	10.1371/journal.pcbi.1006538	2018	2018	2018	2019	2018	2018	False	
30543619	10.1371/journal.pcbi.1006542	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom.
30444863	10.1371/journal.pcbi.1006556	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
30439934	10.1371/journal.pcbi.1006588	2018	2018	2018	2019	2018	2018	True	Cell Biology and Biophysics Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.
29617365	10.1371/journal.pone.0193257	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, Meyerhofstraße 1, Heidelberg, Germany.
29659628	10.1371/journal.pone.0195788	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridgeshire, United Kingdom.
29975713	10.1371/journal.pone.0199866	2018	2018	2018	2019	2018	2018	False	
30303964	10.1371/journal.pone.0202926	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Genome Campus, Cambridge, United Kingdom.
30507953	10.1371/journal.pone.0207952	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory-European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
29605822	10.1515/jib-2017-0078	2018	2018	2019	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), Hinxton, Cambrigeshire, United Kingdom of Great Britain and Northern Ireland.
NA	10.1515/jib-2017-0080							NA	NA
29522418	10.1515/jib-2017-0081	2018	2018	2019	2020	2018	2018	True	European Bioinformatics Institute, Hinxton, Cambridge, United Kingdom of Great Britain and Northern Ireland.
29596055	10.1515/jib-2018-0013	2018	2018	2019	2019	2018	2018	True	European Bioinformatics Institute, EMBL-EBI, Cambridge, UK.
NA	10.1515/pac-2013-0919							NA	NA
29378860	10.1523/JNEUROSCI.2182-17.2018	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, 00015 Monterotondo, Italy.
29930102	10.15252/embj.201797150	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
29343546	10.15252/embj.201798308	2018	2018	2018	2018	2018	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30442834	10.15252/embj.2018100170	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany. /// European Molecular Biology Laboratory, Heidelberg, Germany stefano.derenzis@embl.de.
30177554	10.15252/embr.201744445	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
30389682	10.15252/emmm.201809443	2018	2018	2018	2019		2018	True	Molecular Medicine Partnership Unit (MMPU), European Molecular Biology Laboratory (EMBL), University of Heidelberg, Heidelberg, Germany. /// European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.
29476006	10.15252/msb.20177678	2018	2018	2018	2018	2018	2018	False	
29661792	10.15252/msb.20178046	2018	2018	2018	2019	2018	2018	True	EMBL-European Bioinformatics Institute (EMBL-EBI), Wellcome Genome Campus, Hinxton, UK.
30201776	10.15252/msb.20178102	2018	2018	2018	2019	2018	2018	False	
29925568	10.15252/msb.20178124	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK. /// European Molecular Biology Laboratory (EMBL), Heidelberg, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Hinxton, Cambridge, UK fbuettner.phys@gmail.com wolfgang.huber@embl.de oliver.stegle@embl.de. /// European Molecular Biology Laboratory (EMBL), Heidelberg, Germany fbuettner.phys@gmail.com wolfgang.huber@embl.de oliver.stegle@embl.de.
29967062	10.15252/msb.20178131	2018	2018	2018	2019	2018	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30158243	10.15252/msb.20178174	2018	2018	2018	2019	2018	2018	True	Developmental Biology Unit and Cell Biology and Biophysics Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
29980614	10.15252/msb.20188242	2018	2018	2018	2019	2018	2018	True	Genome Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany. /// Proteomics Core Facility, European Molecular Biology Laboratory, Heidelberg, Germany. /// Genome Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany typas@embl.de mikhail.savitski@embl.de.
30181144	10.15252/msb.20188355	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory (EMBL), Heidelberg, Germany. /// European Molecular Biology Laboratory (EMBL), Heidelberg, Germany hufnagel@embl.de dbsste@nus.edu.sg m.knop@zmbh.uni-heidelberg.de.
30573687	10.15252/msb.20188430	2018	2018	2019	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridge, UK. /// European Molecular Biology Laboratory, Genome Biology Unit, Heidelberg, Germany. /// European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Cambridge, UK pbeltrao@ebi.ac.uk.
30397019	10.1534/g3.118.200637	2018	2018	2019	2019	2019	2019	True	European Molecular Biology Laboratory (EMBL), European Bioinformatics Institute, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK.
30021792	10.1534/genetics.118.301350	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, Genome Biology Unit, 69117 Heidelberg, Germany mariacristina.gambetta@unil.ch furlong@embl.de.
29861861	10.18632/oncotarget.25382	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, EMBL-EBI, Wellcome Trust Genome Campus, Hinxton, CB10 1SD, UK.
29876013	10.18632/oncotarget.25428	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom.
29876014	10.18632/oncotarget.25429	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom.
NA	10.21769/BioProtoc.2750							NA	NA
30348684	10.21873/invivo.11382	2018	2018	2019	2019		2018	True	Genomics Core Facility, European Molecular Biology Laboratory, Heidelberg, Germany.
30501559	10.2217/nnm-2018-0259	2018	2018		2019	2018	2018	True	EMBL Grenoble, 71 avenue des Martyrs, CS 90181, 38042 Grenoble Cedex 9, France.
29748290	10.2337/db17-1215	2018	2018		2019	2018	2018	True	Cell Biology and Biophysics Unit, European Molecular Biology Laboratory, Heidelberg, Germany. /// Cell Biology and Biophysics Unit, European Molecular Biology Laboratory, Heidelberg, Germany schultz@embl.de yushchenko@uochb.cas.cz.
30035255	10.26508/lsa.201800088	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
30456373	10.26508/lsa.201800124	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge, UK.
30213827	10.3324/haematol.2018.203224	2018	2018	2019	2019	2018	2018	True	Genecore, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.
30515189	10.3389/fgene.2018.00527	2018	2018	2018	2018	2018	2018	False	
29951053	10.3389/fimmu.2018.01279	2018	2018	2018	2019	2018	2018	True	Gene Core Unit, EMBL Heidelberg, Heidelberg, Germany.
30692988	10.3389/fimmu.2018.02902	2019	2019	2019	2019	2019	2018	False	
30687332	10.3389/fimmu.2018.03139	2019	2019	2019	2020	2019	2018	True	Hamburg Unit, European Molecular Biology Laboratory, Deutsches Elektronen-Synchrotron, Hamburg, Germany.
30233505	10.3389/fmicb.2018.01940	2018	2018	2018	2018	2018	2018	True	EMBL, EBI, Wellcome Trust Genome Campus, Cambridge, United Kingdom.
30687288	10.3389/fmicb.2018.03311	2019	2019	2019	2019	2019	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30568579	10.3389/fnana.2018.00105	2018	2018	2018	2018	2018	2018	True	Epigenetics & Neurobiology Unit, European Molecular Biology Laboratory (EMBL Rome), Monterotondo, Italy.
30245630	10.3389/fphar.2018.01011	2018	2018	2018	2018	2018	2018	False	
30591667	10.3390/biom9010007	2018	2019	2019	2019	2018	2018	False	
30501127	10.3390/genes9120593	2018	2018	2019	2019	2018	2018	True	European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. paola@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. bmeldal@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. martin@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. orchard@ebi.ac.uk. /// European Bioinformatics Institute (EMBL-EBI), European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. parkinson@ebi.ac.uk.
29561791	10.3390/ijms19040933	2018	2018	2018	2018	2018	2018	True	European Bioinformatics Institute, European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. sumana@ebi.ac.uk. /// European Bioinformatics Institute, European Molecular Biology Laboratory, Wellcome Genome Campus, Hinxton, Cambridge CB10 1SD, UK. petsalaki@ebi.ac.uk.
29973534	10.3390/jof4030081	2018	2018	2018	2018	2018	2018	False	
29614044	10.3390/toxins10040147	2018	2018	2018	2019	2018	2018	True	Structural and Computational Biology, European Molecular Biology Laboratory, Meyerhofstrasse 1, 69117 Heidelberg, Germany. falk.hildebrand@gmail.com.
29608169	10.3791/56866	2018	2018	2019	2019	2018	2018	True	Advanced Light Microscopy Facility, European Molecular Biology Laboratory.
29757285	10.3791/57133	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory, EMBL c/o DESY.
30247481	10.3791/58154	2018	2018	2018	2018	2018	2018	True	European Molecular Biology Laboratory.
NA	10.3934/molsci.2018.1.63							NA	NA
29977167	10.7171/jbt.18-2902-003	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SD, United Kingdom.
29555020	10.7554/eLife.29312	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, EMBL Rome, Monterotondo, Italy. /// Genomics Core Facility, European Molecular Biology Laboratory, Heidelberg, Germany.
29345617	10.7554/eLife.30224	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, European Bioinformatics Institute, Cambridge, United Kingdom.
29897331	10.7554/eLife.34465	2018	2018	2018	2019	2018	2018	True	Developmental Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30375972	10.7554/eLife.34616	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, Heidelberg, Germany.
29941091	10.7554/eLife.36245	2018	2018	2018	2019	2018	2018	True	The European Bioinformatics Institute (EMBL-EBI), Cambridge, United Kingdom.
30373720	10.7554/eLife.36278	2018	2018	2018	2019	2018	2018	False	
30234486	10.7554/eLife.36405	2018	2018	2018	2019	2018	2018	False	
30109982	10.7554/eLife.38356	2018	2018	2018	2019	2018	2018	True	European Molecular Biology Laboratory, Grenoble, France. /// Cell Biology and Biophysics Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30412051	10.7554/eLife.42166	2018	2018	2018	2019	2018	2018	True	Structural and Computational Biology Unit, European Molecular Biology Laboratory, Heidelberg, Germany.
30083448	10.7717/peerj.5298	2018	2018	2018	2018	2018	2018	False	
